Quantity,UnitPrice,Discount,Category,CompetitorPrice,elasticity_index
2,57.81,0.31,Apparel,49.0,0.5848469122989102
28,26.83,0.48,Accessories,49.03,0.9502646291464779
9,39.34,0.47,Electronics,49.35,0.6648576512455516
43,62.1,0.23,Accessories,49.03,0.6079404186795492
44,25.05,0.1,Accessories,49.03,1.761556886227545
30,49.82,0.4,Furniture,48.36,0.5824167001204336
38,43.11,0.27,Furniture,48.36,0.8189004871259569
18,50.3,0.44,Stationery,48.765,0.5429105367793241
32,54.19,0.3,Furniture,48.36,0.624690902380513
35,96.91,0.01,Accessories,49.03,0.5008740068104427
19,68.18,0.24,Accessories,49.03,0.5465356409504253
12,71.07,0.13,Apparel,49.0,0.5998311523849726
38,44.99,0.43,Accessories,49.03,0.6211847077128251
43,13.25,0.12,Furniture,48.36,3.0
12,51.27,0.01,Furniture,48.36,0.9338092451726155
2,54.0,0.49,Furniture,48.36,0.4567333333333333
42,2.68,0.24,Furniture,48.36,3.0
13,36.96,0.27,Stationery,48.765,0.9631615259740259
17,35.75,0.31,Furniture,48.36,0.9333818181818181
16,87.68,0.45,Furniture,48.36,0.303353102189781
20,77.25,0.07,Furniture,48.36,0.5821980582524272
3,9.06,0.0,Accessories,49.03,3.0
43,70.09,0.48,Electronics,49.35,0.36612926237694393
9,56.6,0.31,Electronics,49.35,0.6016166077738515
8,61.7,0.39,Electronics,49.35,0.48790113452188005
1,5.63,0.26,Apparel,49.0,3.0
23,34.55,0.36,Furniture,48.36,0.8958147612156296
15,2.76,0.25,Electronics,49.35,3.0
18,28.65,0.41,Accessories,49.03,1.009692844677138
33,85.88,0.05,Accessories,49.03,0.5423672566371682
47,75.47,0.28,Apparel,49.0,0.46747051808665696
18,67.85,0.36,Stationery,48.765,0.45997936624907887
45,98.3,0.06,Furniture,48.36,0.46244557477110887
1,10.52,0.06,Accessories,49.03,3.0
45,17.45,0.4,Apparel,49.0,1.6848137535816619
45,62.1,0.25,Electronics,49.35,0.5960144927536232
32,71.12,0.06,Furniture,48.36,0.6391788526434194
16,81.47,0.27,Furniture,48.36,0.4333226954707254
31,83.26,0.07,Stationery,48.765,0.54469673312515
27,29.94,0.08,Furniture,48.36,1.486012024048096
48,53.56,0.45,Furniture,48.36,0.49660194174757283
5,88.94,0.06,Electronics,49.35,0.5215763436024287
20,70.99,0.07,Electronics,49.35,0.6465065502183406
13,70.68,0.07,Electronics,49.35,0.6493421052631577
5,99.15,0.08,Stationery,48.765,0.4524841149773071
38,13.89,0.22,Stationery,48.765,2.7384233261339093
33,11.46,0.04,Stationery,48.765,3.0
20,90.56,0.25,Stationery,48.765,0.40386208038869253
25,74.07,0.26,Apparel,49.0,0.48953692453084924
41,47.78,0.13,Furniture,48.36,0.8805609041439932
45,30.0,0.14,Apparel,49.0,1.4046666666666667
19,21.9,0.48,Apparel,49.0,1.1634703196347034
22,30.1,0.46,Furniture,48.36,0.8675880398671096
36,99.87,0.48,Apparel,49.0,0.2551316711725243
23,14.19,0.35,Furniture,48.36,2.2152219873150107
47,36.71,0.37,Electronics,49.35,0.8469218196676656
33,70.69,0.41,Accessories,49.03,0.40921912576036223
29,15.42,0.3,Electronics,49.35,2.240272373540856
13,89.71,0.46,Stationery,48.765,0.2935358376992532
43,64.05,0.01,Stationery,48.765,0.7537447306791569
27,97.78,0.26,Accessories,49.03,0.37105952137451426
4,48.75,0.49,Stationery,48.765,0.5101569230769231
28,95.01,0.32,Furniture,48.36,0.34611935585727815
11,45.49,0.15,Stationery,48.765,0.9111947680808968
40,43.97,0.39,Furniture,48.36,0.6709028883329543
31,90.2,0.28,Electronics,49.35,0.39392461197339246
3,71.86,0.02,Accessories,49.03,0.6686529362649596
23,28.54,0.02,Stationery,48.765,1.6744814295725297
21,28.96,0.18,Stationery,48.765,1.3807769337016575
10,24.81,0.38,Electronics,49.35,1.2332527206771464
22,68.18,0.33,Accessories,49.03,0.48181431504840116
11,3.34,0.2,Furniture,48.36,3.0
5,59.91,0.24,Accessories,49.03,0.621979636120848
14,95.17,0.39,Apparel,49.0,0.31406955973521067
4,5.66,0.0,Accessories,49.03,3.0
19,32.94,0.19,Accessories,49.03,1.2056557377049182
44,55.26,0.44,Electronics,49.35,0.5001085776330076
25,75.5,0.42,Furniture,48.36,0.371507284768212
30,67.51,0.06,Apparel,49.0,0.6822692934380091
39,88.31,0.11,Apparel,49.0,0.4938285584871476
24,81.71,0.26,Accessories,49.03,0.4440362256761719
10,23.0,0.36,Accessories,49.03,1.3643130434782609
22,25.51,0.41,Furniture,48.36,1.1184790278322227
25,69.17,0.28,Furniture,48.36,0.5033858609223651
24,17.09,0.33,Furniture,48.36,1.8959157401989466
33,35.74,0.14,Apparel,49.0,1.179071068830442
32,58.11,0.1,Accessories,49.03,0.759370160041301
37,20.31,0.07,Stationery,48.765,2.2329615952732644
45,89.64,0.26,Stationery,48.765,0.4025669344042838
14,95.81,0.38,Apparel,49.0,0.31708589917545144
39,65.16,0.32,Apparel,49.0,0.5113566605279313
4,14.89,0.37,Stationery,48.765,2.063260577568838
5,31.1,0.07,Electronics,49.35,1.4757395498392283
24,93.72,0.41,Stationery,48.765,0.3069926376440461
39,7.66,0.06,Apparel,49.0,3.0
19,88.78,0.18,Accessories,49.03,0.4528564992115342
40,33.42,0.5,Apparel,49.0,0.7330939557151406
43,80.63,0.15,Apparel,49.0,0.5165571127371946
15,29.56,0.29,Stationery,48.765,1.1712838294993233
8,96.18,0.39,Furniture,48.36,0.30671241422333123
21,26.41,0.31,Accessories,49.03,1.280980689132904
27,15.8,0.45,Accessories,49.03,1.7067405063291141
17,10.18,0.17,Accessories,49.03,3.0
5,32.6,0.11,Electronics,49.35,1.3472852760736196
28,25.98,0.24,Furniture,48.36,1.4146882217090069
31,9.4,0.28,Accessories,49.03,3.0
10,10.83,0.11,Stationery,48.765,3.0
49,37.18,0.11,Stationery,48.765,1.1673171059709522
10,43.24,0.49,Apparel,49.0,0.5779370952821461
2,56.8,0.33,Apparel,49.0,0.5779929577464789
31,38.39,0.09,Furniture,48.36,1.146329773378484
40,30.76,0.37,Apparel,49.0,1.0035760728218466
4,83.85,0.29,Furniture,48.36,0.40948837209302325
10,80.58,0.37,Furniture,48.36,0.37809381980640355
12,96.44,0.04,Accessories,49.03,0.48806304437992537
23,35.85,0.26,Accessories,49.03,1.0120557880055787
32,50.16,0.33,Furniture,48.36,0.6459569377990431
26,39.9,0.12,Furniture,48.36,1.0665864661654136
28,54.88,0.3,Accessories,49.03,0.6253826530612244
20,68.57,0.26,Stationery,48.765,0.5262665888872685
5,95.89,0.14,Furniture,48.36,0.4337219730941704
35,7.26,0.36,Electronics,49.35,3.0
10,47.35,0.17,Electronics,49.35,0.8650580781414995
9,8.29,0.08,Apparel,49.0,3.0
1,71.87,0.08,Accessories,49.03,0.627627661054682
33,70.89,0.09,Stationery,48.765,0.6259860347016505
16,78.33,0.2,Stationery,48.765,0.49804672539256994
2,38.07,0.34,Furniture,48.36,0.8383924349881796
39,71.94,0.02,Furniture,48.36,0.6587823185988324
9,26.63,0.24,Apparel,49.0,1.3984228313931657
10,90.55,0.1,Furniture,48.36,0.4806626173384871
27,5.57,0.44,Accessories,49.03,3.0
36,96.43,0.22,Furniture,48.36,0.3911728715130146
15,4.41,0.23,Electronics,49.35,3.0
31,69.63,0.12,Furniture,48.36,0.6111848341232228
42,30.89,0.08,Apparel,49.0,1.459371965037229
26,29.91,0.09,Electronics,49.35,1.5014543630892678
20,29.19,0.26,Electronics,49.35,1.2510791366906475
12,83.29,0.34,Furniture,48.36,0.38321046944411086
39,14.18,0.11,Accessories,49.03,3.0
38,44.06,0.48,Furniture,48.36,0.5707489786654562
47,82.94,0.39,Apparel,49.0,0.3603809983120328
26,37.48,0.16,Accessories,49.03,1.0988580576307365
18,88.56,0.08,Electronics,49.35,0.5126693766937669
31,74.2,0.14,Furniture,48.36,0.5605067385444744
32,39.68,0.38,Apparel,49.0,0.765625
23,53.65,0.49,Accessories,49.03,0.46608201304753033
15,3.72,0.36,Electronics,49.35,3.0
24,1.34,0.13,Accessories,49.03,3.0
21,90.37,0.08,Electronics,49.35,0.5024012393493417
1,27.12,0.01,Stationery,48.765,1.7801382743362832
21,77.22,0.03,Stationery,48.765,0.61256216006216
14,15.36,0.26,Furniture,48.36,2.3298437499999998
18,81.54,0.42,Apparel,49.0,0.3485405935737062
29,63.02,0.08,Stationery,48.765,0.711897810218978
35,9.94,0.09,Apparel,49.0,3.0
25,22.54,0.5,Stationery,48.765,1.0817435669920143
1,73.65,0.02,Accessories,49.03,0.6524019008825526
25,93.04,0.2,Furniture,48.36,0.41582115219260535
30,9.68,0.41,Electronics,49.35,3.0
7,81.52,0.04,Furniture,48.36,0.5694995093228655
13,85.65,0.24,Apparel,49.0,0.43479276123759486
40,54.78,0.37,Apparel,49.0,0.5635268346111719
18,98.2,0.17,Accessories,49.03,0.414408350305499
47,79.33,0.23,Electronics,49.35,0.47900542039581495
43,88.49,0.33,Accessories,49.03,0.3712295174595999
43,48.72,0.05,Stationery,48.765,0.9508774630541872
43,61.11,0.25,Stationery,48.765,0.5984904270986746
29,87.78,0.48,Stationery,48.765,0.288879015721121
20,6.79,0.42,Accessories,49.03,3.0
49,49.29,0.49,Apparel,49.0,0.5069993913572732
30,98.93,0.34,Furniture,48.36,0.322628120893561
9,52.58,0.1,Furniture,48.36,0.8277672118676302
5,20.9,0.04,Electronics,49.35,2.266794258373206
28,24.34,0.16,Electronics,49.35,1.7031224322103533
26,89.37,0.19,Electronics,49.35,0.44728096676737167
6,11.81,0.21,Furniture,48.36,3.0
23,29.72,0.05,Furniture,48.36,1.545827725437416
12,4.72,0.0,Stationery,48.765,3.0
6,80.01,0.16,Stationery,48.765,0.5119685039370079
27,92.0,0.19,Stationery,48.765,0.42934402173913044
29,15.52,0.37,Accessories,49.03,1.9902641752577321
41,62.18,0.43,Electronics,49.35,0.452388227725957
11,67.46,0.12,Furniture,48.36,0.6308449451526831
10,16.08,0.37,Furniture,48.36,1.8947014925373136
39,28.42,0.29,Accessories,49.03,1.2248874032371568
35,66.76,0.04,Apparel,49.0,0.7046135410425404
14,7.33,0.09,Apparel,49.0,3.0
19,95.06,0.08,Stationery,48.765,0.47195245108352624
35,68.57,0.37,Electronics,49.35,0.4534125710952312
27,41.63,0.45,Apparel,49.0,0.6473696853230843
21,47.38,0.01,Apparel,49.0,1.0238497256226256
21,16.01,0.19,Furniture,48.36,2.4466958151155525
20,24.26,0.14,Furniture,48.36,1.7143281121187137
37,92.79,0.25,Stationery,48.765,0.39415615906886514
46,48.41,0.02,Apparel,49.0,0.9919438132617229
47,21.3,0.43,Electronics,49.35,1.3206338028169013
33,65.12,0.36,Electronics,49.35,0.485012285012285
14,34.83,0.4,Electronics,49.35,0.8501291989664084
49,85.24,0.37,Stationery,48.765,0.3604170577193806
39,78.15,0.17,Stationery,48.765,0.5179136276391554
36,35.03,0.45,Accessories,49.03,0.769811590065658
34,66.33,0.38,Electronics,49.35,0.461284486657621
13,23.74,0.01,Electronics,49.35,2.057982308340354
22,30.31,0.38,Accessories,49.03,1.0029231276806336
36,93.06,0.02,Electronics,49.35,0.5196969696969697
30,13.07,0.36,Accessories,49.03,2.400856924254017
34,17.75,0.08,Apparel,49.0,2.539718309859155
8,42.98,0.12,Accessories,49.03,1.0038715681712425
13,61.05,0.01,Apparel,49.0,0.7945945945945947
36,25.24,0.3,Accessories,49.03,1.3597860538827258
41,20.64,0.13,Electronics,49.35,2.0801598837209303
26,84.46,0.35,Accessories,49.03,0.3773324650722236
9,68.72,0.21,Furniture,48.36,0.555942956926659
23,72.98,0.49,Furniture,48.36,0.3379501233214579
15,50.17,0.1,Accessories,49.03,0.8795495315925852
1,22.97,0.34,Electronics,49.35,1.4179799738789725
19,62.79,0.2,Electronics,49.35,0.6287625418060201
1,3.09,0.06,Furniture,48.36,3.0
37,52.3,0.29,Accessories,49.03,0.6656080305927342
6,71.57,0.17,Accessories,49.03,0.5686027665222859
1,41.37,0.3,Accessories,49.03,0.8296108291032148
19,41.42,0.34,Furniture,48.36,0.7705842588121679
2,13.14,0.28,Electronics,49.35,2.7041095890410958
22,53.46,0.15,Stationery,48.765,0.7753507295173961
8,36.74,0.27,Furniture,48.36,0.9608818726183995
16,22.06,0.43,Electronics,49.35,1.2751359927470538
15,51.31,0.01,Furniture,48.36,0.9330812707074644
38,15.41,0.3,Apparel,49.0,2.225827384815055
2,59.14,0.27,Furniture,48.36,0.5969360838687858
2,48.86,0.31,Apparel,49.0,0.6919770773638968
17,74.24,0.44,Electronics,49.35,0.37225215517241383
16,14.95,0.45,Electronics,49.35,1.8155518394648833
24,46.08,0.03,Accessories,49.03,1.0320985243055556
24,85.12,0.48,Furniture,48.36,0.29543233082706766
47,41.65,0.48,Apparel,49.0,0.611764705882353
26,75.2,0.36,Stationery,48.765,0.4150212765957447
30,37.45,0.25,Furniture,48.36,0.9684913217623498
33,68.0,0.3,Furniture,48.36,0.49782352941176466
14,85.1,0.42,Stationery,48.765,0.3323584018801411
42,71.19,0.45,Electronics,49.35,0.3812684365781711
22,43.75,0.37,Accessories,49.03,0.706032
19,84.02,0.0,Furniture,48.36,0.5755772435134492
41,57.52,0.23,Electronics,49.35,0.6606310848400556
43,49.12,0.45,Apparel,49.0,0.5486563517915309
26,91.26,0.14,Stationery,48.765,0.45954306377383297
35,87.47,0.22,Furniture,48.36,0.4312427117868984
12,39.3,0.37,Electronics,49.35,0.7911068702290076
2,22.94,0.23,Electronics,49.35,1.6564734088927637
38,38.08,0.23,Stationery,48.765,0.9860569852941177
4,5.75,0.4,Apparel,49.0,3.0
44,45.18,0.1,Electronics,49.35,0.9830677290836655
47,45.76,0.47,Stationery,48.765,0.5648044143356643
21,65.76,0.11,Accessories,49.03,0.6635751216545012
7,38.63,0.14,Accessories,49.03,1.091529899042195
42,34.7,0.33,Stationery,48.765,0.94157204610951
44,16.69,0.39,Electronics,49.35,1.8036848412222888
39,39.4,0.41,Furniture,48.36,0.7241725888324875
19,14.66,0.27,Electronics,49.35,2.4574010914051843
49,44.12,0.22,Stationery,48.765,0.8621192203082504
13,80.66,0.07,Accessories,49.03,0.5653099429704934
16,77.53,0.37,Apparel,49.0,0.39816845092222364
32,81.83,0.5,Apparel,49.0,0.29940119760479045
24,83.51,0.46,Electronics,49.35,0.31911148365465214
10,34.12,0.07,Apparel,49.0,1.335580304806565
42,97.29,0.05,Apparel,49.0,0.4784664405385959
24,65.07,0.03,Furniture,48.36,0.7209036422314431
34,9.85,0.05,Furniture,48.36,3.0
18,49.06,0.42,Apparel,49.0,0.5792906644924583
45,93.49,0.45,Electronics,49.35,0.2903251684672158
25,12.05,0.07,Accessories,49.03,3.0
39,55.43,0.0,Electronics,49.35,0.8903121053581093
15,79.27,0.44,Stationery,48.765,0.34449854926201595
4,71.91,0.24,Accessories,49.03,0.5181866221665972
21,75.41,0.09,Electronics,49.35,0.5955244662511604
32,87.88,0.01,Electronics,49.35,0.5559456076467911
25,71.66,0.01,Apparel,49.0,0.6769466927156015
2,22.54,0.05,Stationery,48.765,2.055312777284827
9,42.51,0.41,Furniture,48.36,0.6711926605504589
34,55.73,0.17,Stationery,48.765,0.7262686165440516
16,96.77,0.38,Stationery,48.765,0.31243463883434947
32,65.23,0.23,Electronics,49.35,0.5825463743676222
47,82.16,0.13,Electronics,49.35,0.5225718111002922
8,37.36,0.1,Electronics,49.35,1.188838329764454
23,22.5,0.17,Stationery,48.765,1.7988866666666667
45,23.92,0.06,Apparel,49.0,1.925585284280936
29,88.62,0.34,Electronics,49.35,0.3675355450236967
48,95.6,0.33,Apparel,49.0,0.34341004184100415
39,53.25,0.12,Furniture,48.36,0.7991887323943662
19,85.64,0.37,Apparel,49.0,0.36046240074731434
15,74.41,0.25,Furniture,48.36,0.48743448461228334
12,19.91,0.27,Apparel,49.0,1.7965846308387745
20,87.21,0.4,Apparel,49.0,0.3371173030615755
4,91.59,0.06,Electronics,49.35,0.5064854241729446
32,6.16,0.09,Furniture,48.36,3.0
20,12.28,0.09,Accessories,49.03,3.0
26,26.94,0.36,Stationery,48.765,1.1584855233853006
49,15.44,0.31,Stationery,48.765,2.179264896373057
38,50.54,0.48,Stationery,48.765,0.5017372378314207
21,11.5,0.06,Accessories,49.03,3.0
8,68.66,0.08,Electronics,49.35,0.6612583745994758
34,27.92,0.03,Apparel,49.0,1.7023638968481374
7,14.94,0.08,Accessories,49.03,3.0
36,79.3,0.18,Electronics,49.35,0.5103026481715007
7,46.19,0.01,Electronics,49.35,1.0577289456592336
9,11.26,0.25,Electronics,49.35,3.0
11,13.57,0.01,Accessories,49.03,3.0
18,9.96,0.33,Furniture,48.36,3.0
7,87.29,0.0,Accessories,49.03,0.5616909153396723
2,74.7,0.32,Furniture,48.36,0.4402248995983935
5,32.0,0.2,Apparel,49.0,1.225
48,93.16,0.29,Electronics,49.35,0.37611099184199226
31,23.0,0.38,Furniture,48.36,1.3036173913043476
40,33.98,0.21,Stationery,48.765,1.133736021188935
28,59.32,0.3,Apparel,49.0,0.5782198246797033
36,67.46,0.1,Electronics,49.35,0.6583901571301513
6,13.85,0.02,Furniture,48.36,3.0
2,5.15,0.48,Apparel,49.0,3.0
47,37.96,0.38,Apparel,49.0,0.8003161222339304
6,97.86,0.02,Electronics,49.35,0.49420600858369096
15,76.63,0.42,Furniture,48.36,0.366028970377137
2,83.44,0.19,Accessories,49.03,0.47596236816874404
38,75.25,0.26,Furniture,48.36,0.47556677740863784
47,60.88,0.28,Electronics,49.35,0.5836399474375821
33,99.54,0.22,Electronics,49.35,0.3867088607594937
32,57.04,0.42,Furniture,48.36,0.4917391304347827
36,52.11,0.33,Stationery,48.765,0.626991940126655
4,31.32,0.47,Stationery,48.765,0.8252059386973181
3,11.78,0.17,Furniture,48.36,3.0
17,2.19,0.14,Stationery,48.765,3.0
15,74.13,0.06,Accessories,49.03,0.6217213004181843
39,74.08,0.47,Accessories,49.03,0.3507815874730022
12,58.42,0.38,Electronics,49.35,0.5237418692228689
7,85.36,0.21,Accessories,49.03,0.45376874414245555
2,68.83,0.08,Stationery,48.765,0.6518058985907308
4,39.75,0.34,Apparel,49.0,0.8135849056603772
37,92.4,0.39,Stationery,48.765,0.32193344155844156
24,6.33,0.31,Stationery,48.765,3.0
19,59.26,0.29,Furniture,48.36,0.5794060074249072
47,80.9,0.4,Stationery,48.765,0.36166872682323853
2,59.49,0.24,Stationery,48.765,0.6229853756933939
32,2.22,0.01,Apparel,49.0,3.0
33,39.37,0.1,Accessories,49.03,1.1208280416560834
28,36.31,0.04,Accessories,49.03,1.2963040484714954
37,83.84,0.03,Stationery,48.765,0.5641942986641221
2,11.9,0.21,Apparel,49.0,3.0
22,6.65,0.46,Furniture,48.36,3.0
14,78.7,0.39,Accessories,49.03,0.3800292249047014
47,28.54,0.3,Apparel,49.0,1.201822004204625
18,96.12,0.29,Electronics,49.35,0.36452871410736576
34,57.33,0.44,Stationery,48.765,0.4763369963369964
36,35.23,0.23,Electronics,49.35,1.0786119784274768
11,94.9,0.39,Apparel,49.0,0.31496311907270813
41,97.84,0.1,Electronics,49.35,0.45395543744889616
40,35.12,0.41,Apparel,49.0,0.8231776765375856
36,97.22,0.05,Electronics,49.35,0.4822310224233696
16,57.75,0.32,Furniture,48.36,0.5694337662337662
25,37.71,0.11,Accessories,49.03,1.1571652081675947
41,98.23,0.47,Electronics,49.35,0.26626794258373204
32,98.83,0.15,Furniture,48.36,0.4159263381564302
30,93.51,0.15,Accessories,49.03,0.44567960645920224
42,42.61,0.37,Furniture,48.36,0.7150152546350621
22,79.34,0.26,Furniture,48.36,0.4510511721704058
28,98.58,0.38,Furniture,48.36,0.3041509433962264
37,10.96,0.45,Electronics,49.35,2.4765054744525545
44,17.32,0.1,Furniture,48.36,2.5129330254041573
39,14.51,0.3,Stationery,48.765,2.352549965541006
22,34.31,0.15,Furniture,48.36,1.1980763625765083
8,14.69,0.49,Furniture,48.36,1.6789380530973452
7,92.89,0.32,Furniture,48.36,0.35401873183335125
47,49.95,0.06,Stationery,48.765,0.9176996996996996
10,50.57,0.23,Electronics,49.35,0.7514237690330235
44,72.0,0.29,Stationery,48.765,0.4808770833333333
34,92.63,0.39,Furniture,48.36,0.318467019324193
7,31.91,0.41,Electronics,49.35,0.9124569100595425
24,46.02,0.09,Accessories,49.03,0.9695197740112993
12,61.98,0.15,Apparel,49.0,0.6719909648273636
47,87.47,0.45,Stationery,48.765,0.3066279867383103
2,78.72,0.18,Furniture,48.36,0.50375
8,56.75,0.38,Stationery,48.765,0.5327629955947136
41,77.45,0.15,Accessories,49.03,0.5380955455132344
18,36.99,0.33,Electronics,49.35,0.8938767234387671
31,43.72,0.33,Furniture,48.36,0.741107044830741
43,49.97,0.05,Apparel,49.0,0.9315589353612167
20,91.39,0.43,Stationery,48.765,0.3041476091476092
20,23.44,0.35,Accessories,49.03,1.3596203071672355
12,66.1,0.02,Electronics,49.35,0.7316641452344933
6,75.98,0.34,Stationery,48.765,0.4235969992103184
3,87.15,0.49,Electronics,49.35,0.28879518072289156
30,2.57,0.08,Furniture,48.36,3.0
24,36.69,0.19,Accessories,49.03,1.0824284546197875
48,76.05,0.46,Electronics,49.35,0.35041420118343203
14,88.21,0.44,Apparel,49.0,0.3110758417412992
49,46.28,0.05,Apparel,49.0,1.0058340535868626
29,36.27,0.14,Stationery,48.765,1.1562696443341602
29,30.48,0.4,Electronics,49.35,0.9714566929133858
10,88.14,0.31,Furniture,48.36,0.3785840707964601
42,64.37,0.38,Apparel,49.0,0.4719589871057946
41,37.5,0.44,Electronics,49.35,0.7369600000000001
39,48.69,0.07,Accessories,49.03,0.936494146642021
33,12.47,0.46,Accessories,49.03,2.1231916599839615
8,89.83,0.1,Apparel,49.0,0.4909273071357008
42,56.96,0.37,Stationery,48.765,0.539360077247191
13,60.12,0.19,Furniture,48.36,0.651556886227545
42,81.58,0.41,Stationery,48.765,0.3526765138514342
28,41.86,0.34,Accessories,49.03,0.7730482560917343
48,30.52,0.26,Stationery,48.765,1.182375491480996
11,68.78,0.45,Accessories,49.03,0.3920689153823786
17,29.47,0.47,Furniture,48.36,0.8697251442144555
16,38.85,0.14,Furniture,48.36,1.0705173745173744
24,54.91,0.17,Furniture,48.36,0.7309925332362047
33,41.98,0.33,Furniture,48.36,0.7718246784182944
49,99.06,0.07,Stationery,48.765,0.45781798909751664
42,94.57,0.49,Furniture,48.36,0.26079729301046845
13,56.57,0.21,Furniture,48.36,0.6753473572564964
2,33.2,0.41,Stationery,48.765,0.8666069277108434
26,36.2,0.19,Apparel,49.0,1.0964088397790055
29,32.47,0.45,Apparel,49.0,0.8299969202340624
12,78.94,0.41,Accessories,49.03,0.36645173549531296
3,20.0,0.5,Stationery,48.765,1.219125
18,16.9,0.19,Electronics,49.35,2.365295857988166
40,46.19,0.15,Apparel,49.0,0.9017103269105866
30,66.69,0.07,Apparel,49.0,0.683310841205578
39,62.01,0.38,Accessories,49.03,0.49022093210772455
42,26.85,0.08,Furniture,48.36,1.657027932960894
35,44.46,0.35,Electronics,49.35,0.7214912280701754
49,33.6,0.3,Accessories,49.03,1.0214583333333334
9,69.45,0.49,Stationery,48.765,0.35810151187904965
46,5.37,0.29,Accessories,49.03,3.0
9,82.96,0.21,Electronics,49.35,0.4699433461909355
42,86.71,0.26,Accessories,49.03,0.4184315534540422
41,49.11,0.02,Apparel,49.0,0.9778049277132966
49,54.42,0.11,Apparel,49.0,0.8013597941933113
20,11.97,0.14,Apparel,49.0,3.0
48,62.19,0.47,Electronics,49.35,0.42057404727448144
17,76.97,0.3,Accessories,49.03,0.4459010003897622
48,61.16,0.11,Apparel,49.0,0.7130477436232833
12,73.87,0.09,Apparel,49.0,0.6036279951265736
2,72.89,0.31,Accessories,49.03,0.4641336260117986
31,4.28,0.02,Stationery,48.765,3.0
15,43.87,0.41,Stationery,48.765,0.6558320036471393
7,51.84,0.36,Electronics,49.35,0.6092592592592593
34,29.09,0.4,Electronics,49.35,1.0178755586112067
40,56.88,0.05,Accessories,49.03,0.81889064697609
48,89.54,0.17,Furniture,48.36,0.44827786464150093
21,96.69,0.1,Stationery,48.765,0.45390940117902573
13,87.62,0.44,Apparel,49.0,0.3131705090162064
49,26.86,0.27,Stationery,48.765,1.3253332092330603
42,92.45,0.08,Furniture,48.36,0.4812460789616009
2,82.39,0.42,Accessories,49.03,0.3451559655297973
8,15.15,0.43,Apparel,49.0,1.8435643564356439
20,90.13,0.12,Electronics,49.35,0.4818373460556974
19,66.96,0.18,Apparel,49.0,0.6000597371565114
25,83.53,0.18,Furniture,48.36,0.47474200885909257
49,51.85,0.39,Stationery,48.765,0.5737058823529412
30,96.93,0.13,Accessories,49.03,0.4400711853915197
20,76.11,0.33,Electronics,49.35,0.4344304296413086
31,24.02,0.26,Accessories,49.03,1.5104995836802664
17,94.43,0.24,Accessories,49.03,0.3946076458752515
23,62.26,0.16,Apparel,49.0,0.6610986186957918
49,46.58,0.08,Electronics,49.35,0.9747101760412195
37,53.13,0.2,Furniture,48.36,0.7281761716544325
3,14.21,0.14,Furniture,48.36,2.926783954961295
22,87.0,0.37,Furniture,48.36,0.35019310344827587
11,23.17,0.11,Accessories,49.03,1.8833275787656452
3,76.6,0.13,Furniture,48.36,0.5492584856396867
45,76.03,0.33,Electronics,49.35,0.4348875443903722
49,90.06,0.24,Accessories,49.03,0.41375527426160336
40,77.95,0.06,Furniture,48.36,0.5831738293778062
27,46.25,0.38,Accessories,49.03,0.657267027027027
1,86.99,0.2,Apparel,49.0,0.45062650879411437
7,73.52,0.15,Stationery,48.765,0.5637955658324265
5,46.35,0.19,Furniture,48.36,0.845126213592233
36,53.04,0.09,Furniture,48.36,0.8297058823529412
20,13.83,0.06,Stationery,48.765,3.0
4,93.61,0.32,Apparel,49.0,0.35594487768400807
14,75.96,0.4,Electronics,49.35,0.38981042654028436
42,61.64,0.24,Stationery,48.765,0.6012556781310837
41,1.4,0.22,Stationery,48.765,3.0
19,6.91,0.37,Stationery,48.765,3.0
25,12.29,0.06,Electronics,49.35,3.0
7,38.55,0.37,Apparel,49.0,0.8007782101167317
17,5.9,0.01,Accessories,49.03,3.0
40,18.1,0.38,Electronics,49.35,1.690441988950276
33,40.43,0.46,Electronics,49.35,0.6591392530299284
33,45.47,0.25,Apparel,49.0,0.8082252034308336
46,33.26,0.28,Furniture,48.36,1.046879134095009
28,63.37,0.35,Accessories,49.03,0.5029114723055074
17,68.94,0.16,Accessories,49.03,0.5974064403829418
48,5.04,0.23,Stationery,48.765,3.0
31,49.19,0.27,Apparel,49.0,0.7271803212034967
12,81.52,0.24,Furniture,48.36,0.45085377821393524
26,87.06,0.15,Electronics,49.35,0.4818228807718815
3,4.26,0.21,Electronics,49.35,3.0
2,72.49,0.31,Stationery,48.765,0.46417229962753487
16,51.29,0.1,Accessories,49.03,0.8603431468122442
12,54.63,0.17,Apparel,49.0,0.7444627494050887
14,39.64,0.1,Apparel,49.0,1.1125126135216952
9,97.72,0.16,Electronics,49.35,0.42421203438395416
14,80.05,0.06,Stationery,48.765,0.572630855715178
3,31.9,0.06,Furniture,48.36,1.425028213166144
5,45.88,0.01,Stationery,48.765,1.0522526155187444
9,88.95,0.37,Electronics,49.35,0.34952782462057336
14,73.95,0.28,Electronics,49.35,0.48048681541582144
44,78.5,0.13,Electronics,49.35,0.5469363057324841
39,77.4,0.22,Furniture,48.36,0.48734883720930233
48,69.64,0.41,Accessories,49.03,0.4153891441700173
49,66.69,0.16,Accessories,49.03,0.6175618533513271
8,33.61,0.5,Stationery,48.765,0.7254537340077358
10,21.96,0.2,Furniture,48.36,1.7617486338797814
27,46.31,0.17,Accessories,49.03,0.8787497300798962
